eval_id,eval_type,question,gold_source_type,gold_document_unit_ids,gold_article_numbers,chunking_strategy,embedding_model,retriever,alpha,hit_at_1,hit_at_3,hit_at_5,rr,ndcg_at_5,latency_sec,top1_chunk_id,top1_parent_document_id,top1_source_type,top1_article_number,top1_article_title,top1_score,top1_retrieval_backend,top5_parent_document_ids,top5_article_numbers,top5_chunk_ids,top5_relevance
132,legal_article_retrieval,ما حالات انتهاء عقد العمل؟,legal_article,c5fe5ae610393ddae09149a89430aca1a42c6dad1a6f45520c3ade29035a9590,74,fixed_size,e5_large,hybrid_reranker,0.8,1,1,1,1.0,1.0,0.4880330562591553,FIXED_000075,c5fe5ae610393ddae09149a89430aca1a42c6dad1a6f45520c3ade29035a9590,legal_article,74,المادة الرابعة والسبعون:,1.0,chromadb+bm25+reranker,c5fe5ae610393ddae09149a89430aca1a42c6dad1a6f45520c3ade29035a9590|7165c86d716212cae3d2a66e831f493050f36ea6823907e713599bc67ab6d46e|f97a1128577d028dc7dcadef17f039fc50045e91f2d3a93eeb455ed9714e7028|6e919a8d46ab075fbb089eb47fd2541a0a090d1af60e6eeb07ce6791f8b5cca3|5b731056ef895b73c139f974e421ba5d2cb4a60ba5b11b5ba0bbcd86d71e1c88,74||55|79|,FIXED_000075|FIXED_000322|FIXED_000056|FIXED_000080|FIXED_000323,10000
133,legal_article_retrieval,ما مدة الإشعار عند إنهاء العقد غير محدد المدة؟,legal_article,7c9e26395726e0e83b0257107e4165be7e87f8192406099d51844352f5c313c0,75,fixed_size,e5_large,hybrid_reranker,0.8,0,1,1,0.5,0.6309297535714575,0.5149092674255371,FIXED_000323,5b731056ef895b73c139f974e421ba5d2cb4a60ba5b11b5ba0bbcd86d71e1c88,faq,,,1.0,chromadb+bm25+reranker,5b731056ef895b73c139f974e421ba5d2cb4a60ba5b11b5ba0bbcd86d71e1c88|7c9e26395726e0e83b0257107e4165be7e87f8192406099d51844352f5c313c0|c82e5062ca01e9199295211aaf54ad2d80d8cd53acadfbfa71524b8df1a6d2b3|1b19a4fb2b4d423df5c66d04b1a372b80a041caaf759a0b8ba32555c20a6f902|d455916914c6215e4c60380d25e1f5d5c34d3eeb6bafc32103993d12677218e4,|75|76|77|,FIXED_000323|FIXED_000076|FIXED_000077|FIXED_000078|FIXED_000301,01000
134,legal_article_retrieval,متى يستحق العامل تعويضًا عند إنهاء العقد لسبب غير مشروع؟,legal_article,1b19a4fb2b4d423df5c66d04b1a372b80a041caaf759a0b8ba32555c20a6f902,77,fixed_size,e5_large,hybrid_reranker,0.8,1,1,1,1.0,1.0,0.7749032974243164,FIXED_000078,1b19a4fb2b4d423df5c66d04b1a372b80a041caaf759a0b8ba32555c20a6f902,legal_article,77,المادة السابعة والسبعون:,1.0,chromadb+bm25+reranker,1b19a4fb2b4d423df5c66d04b1a372b80a041caaf759a0b8ba32555c20a6f902|0b9ac41855c09ab359d1ad7b0caea1e8c8740f27ad9599ff977b8a560fae8ae2|5b731056ef895b73c139f974e421ba5d2cb4a60ba5b11b5ba0bbcd86d71e1c88|1b6eab8234c7882e95dd2d1aeb5b2f561e3c1fff20c3f73d3c76785fe09b13a8|d455916914c6215e4c60380d25e1f5d5c34d3eeb6bafc32103993d12677218e4,77|||80|,FIXED_000078|FIXED_000299|FIXED_000323|FIXED_000082|FIXED_000301,10000
135,legal_article_retrieval,متى يجوز لصاحب العمل إنهاء العقد دون مكافأة أو تعويض؟,legal_article,1b6eab8234c7882e95dd2d1aeb5b2f561e3c1fff20c3f73d3c76785fe09b13a8,80,fixed_size,e5_large,hybrid_reranker,0.8,1,1,1,1.0,1.0,0.5253980159759521,FIXED_000082,1b6eab8234c7882e95dd2d1aeb5b2f561e3c1fff20c3f73d3c76785fe09b13a8,legal_article,80,المادة الثمانون:,1.0,chromadb+bm25+reranker,1b6eab8234c7882e95dd2d1aeb5b2f561e3c1fff20c3f73d3c76785fe09b13a8|5b731056ef895b73c139f974e421ba5d2cb4a60ba5b11b5ba0bbcd86d71e1c88|f0bec4f39347426ffbde6220b8b2aae4890f2dfcf26a2b2ea96206fbc0e0ee6d|0b9ac41855c09ab359d1ad7b0caea1e8c8740f27ad9599ff977b8a560fae8ae2|ab8af4e6ecab46b0bf5b588cc55664b9d0a008dc9073912d3417c1f04d083142,80||182||54,FIXED_000082|FIXED_000323|FIXED_000181|FIXED_000299|FIXED_000055,10000
136,legal_article_retrieval,متى يجوز للعامل ترك العمل دون إشعار مع احتفاظه بحقوقه؟,legal_article,93106f92e2e463b2afeee9b680ab418b16cc3907a7b7f1d8308274a5081c8839,81,fixed_size,e5_large,hybrid_reranker,0.8,1,1,1,1.0,1.0,0.532616376876831,FIXED_000083,93106f92e2e463b2afeee9b680ab418b16cc3907a7b7f1d8308274a5081c8839,legal_article,81,المادة الحادية والثمانون:,1.0,chromadb+bm25+reranker,93106f92e2e463b2afeee9b680ab418b16cc3907a7b7f1d8308274a5081c8839|5b731056ef895b73c139f974e421ba5d2cb4a60ba5b11b5ba0bbcd86d71e1c88|1b6eab8234c7882e95dd2d1aeb5b2f561e3c1fff20c3f73d3c76785fe09b13a8|af76d94dfc73fcd486c0c419dd015e9912a6d6b421d088704beea446af90b0ee|f196cb04ac077b585020c6b00dd03592845742a0e51983c0e22991f007640855,81||80|78|,FIXED_000083|FIXED_000323|FIXED_000082|FIXED_000079|FIXED_000321,10000
137,legal_article_retrieval,متى يستحق العامل مكافأة نهاية الخدمة؟,legal_article,5b972d3ae51a19b2a3ebe1ab525fc3fb05eefd24224b1f22cd598c050d3194bf|343ee48aabd2cf26f0312d0efdb39d7547ea2d705cf92251d1663ca801c6d9d0,"84,85",fixed_size,e5_large,hybrid_reranker,0.8,0,1,1,0.3333333333333333,0.5706417189553201,0.5149972438812256,FIXED_000437,805230b359c36c66f227ede181f48e9fe418ada20a1e2ea5d557d3e3d1169707,faq,,,1.0,chromadb+bm25+reranker,805230b359c36c66f227ede181f48e9fe418ada20a1e2ea5d557d3e3d1169707|7baefc03492cb2b83afc30fc033fcf8b64a0c6bb73d582d728625ec5ac857cab|5b972d3ae51a19b2a3ebe1ab525fc3fb05eefd24224b1f22cd598c050d3194bf|343ee48aabd2cf26f0312d0efdb39d7547ea2d705cf92251d1663ca801c6d9d0|5b731056ef895b73c139f974e421ba5d2cb4a60ba5b11b5ba0bbcd86d71e1c88,||84|85|,FIXED_000437|FIXED_000392|FIXED_000086|FIXED_000087|FIXED_000323,00110
138,legal_article_retrieval,هل يحق لصاحب العمل نقل العامل من مكان عمله الأصلي؟,legal_article,1051ab3d809d019bdc3a3f42ad5a02fc91dd155ec2c502a040180ae5cdd91a46,58,fixed_size,e5_large,hybrid_reranker,0.8,1,1,1,1.0,1.0,0.5209133625030518,FIXED_000059,1051ab3d809d019bdc3a3f42ad5a02fc91dd155ec2c502a040180ae5cdd91a46,legal_article,58,المادة الثامنة والخمسون:,1.0,chromadb+bm25+reranker,1051ab3d809d019bdc3a3f42ad5a02fc91dd155ec2c502a040180ae5cdd91a46|706550432de905d72a6ff5a565caaa61d2cbd016555a049798a31ebf73a58218|dcbca1d42ec51e90c48516e275fec555e577ced7d6fbaa0d422450dc4f1c4200|c3696ba25c5d7887514c3837aec4600c03caf204510785d4f51d545a3c36281d|1fed385edf407e439673e792539ec81f8ea2026e073f67e479ee0650dd4c3d5f,58||||11,FIXED_000059|FIXED_000324|FIXED_000374|FIXED_000375|FIXED_000012,10000
139,legal_article_retrieval,ما المقصود بعقد العمل في نظام العمل؟,legal_article,5041298e7168e1f1df106309d08bbb7448bfed1640704796254ea7358d898704,50,fixed_size,e5_large,hybrid_reranker,0.8,1,1,1,1.0,1.0,0.5380771160125732,FIXED_000051,5041298e7168e1f1df106309d08bbb7448bfed1640704796254ea7358d898704,legal_article,50,المادة الخمسون:,1.0,chromadb+bm25+reranker,5041298e7168e1f1df106309d08bbb7448bfed1640704796254ea7358d898704|bee1fb7779d1e1a0fe8219edb2c57c3a92726d0ab584775eddc0df60a5cfa1fc|8bbf575ad1766bf715e0035a740eeecfe0375e1df9582aa1d446c417832408ce|a03900ffe9b536bc7774b84e1eb41826aacf458ed3920b36e463e08ac8bde4cd|4f2961046b5fffdc637e2b7de4dfb1fd862ccc7b9f3069349681b04ff17df638,50|||5|2,FIXED_000051|FIXED_000327|FIXED_000326|FIXED_000006|FIXED_000002,10000
140,legal_article_retrieval,كيف يتم دفع أجر العامل؟,legal_article,031f36fa1e7e63160f095bbe59710e050dcc0786bd6822a7d02cf125d764d9fe,90,fixed_size,e5_large,hybrid_reranker,0.8,1,1,1,1.0,1.0,0.759709358215332,FIXED_000092,031f36fa1e7e63160f095bbe59710e050dcc0786bd6822a7d02cf125d764d9fe,legal_article,90,المادة التسعون:,1.0,chromadb+bm25+reranker,031f36fa1e7e63160f095bbe59710e050dcc0786bd6822a7d02cf125d764d9fe|7b4ae6adbf5de7da912bdd2d0b77c489e377ae8bd6891290e4bdb280b3bf1de7|529eb529660f41db8b40d522f7914d1ea87fc055ca2c0bd6017d77fdd2d80aa3|4f2961046b5fffdc637e2b7de4dfb1fd862ccc7b9f3069349681b04ff17df638|b46e28ba67562e1de29fe7de5c29af242cf5c0584387ed1a0e6b9ec04fb9ba59,90|||2|88,FIXED_000092|FIXED_000298|FIXED_000215|FIXED_000003|FIXED_000090,10000
141,legal_article_retrieval,ما واجبات صاحب العمل تجاه العامل؟,legal_article,dbbeba8d4f9910bcd65ecb259ee92e14fbecd8072fd7ecbdeb15c471cdabd0b7,61,fixed_size,e5_large,hybrid_reranker,0.8,1,1,1,1.0,1.0,0.7744214534759521,FIXED_000062,dbbeba8d4f9910bcd65ecb259ee92e14fbecd8072fd7ecbdeb15c471cdabd0b7,legal_article,61,المادة الحادية والستون:,1.0,chromadb+bm25+reranker,dbbeba8d4f9910bcd65ecb259ee92e14fbecd8072fd7ecbdeb15c471cdabd0b7|d8d08274c8960424759e6f96033aea6666a85c87bd7f71f1afc641138dca32c1|75712469249444225b0d8076c807d51f8c883d982d9aa3143725251780f39f25|84a4ea6ef2688f7a6d64ca482e2677852748da3680abc96c5fe362ec12501940|00069f2328175e6c65c73c72a928c4430ae6c94e1e51fdcd3f55190f79f039ab,61||64|65|123,FIXED_000062|FIXED_000320|FIXED_000065|FIXED_000066|FIXED_000125,10000
142,legal_article_retrieval,ما التزامات العامل في نظام العمل؟,legal_article,84a4ea6ef2688f7a6d64ca482e2677852748da3680abc96c5fe362ec12501940,65,fixed_size,e5_large,hybrid_reranker,0.8,1,1,1,1.0,1.0,0.7759559154510498,FIXED_000066,84a4ea6ef2688f7a6d64ca482e2677852748da3680abc96c5fe362ec12501940,legal_article,65,المادة الخامسة والستون:,1.0,chromadb+bm25+reranker,84a4ea6ef2688f7a6d64ca482e2677852748da3680abc96c5fe362ec12501940|75712469249444225b0d8076c807d51f8c883d982d9aa3143725251780f39f25|209d0dce436f13237d8fd412023a435a411382db2e3e9840b524980f5dd61582|93106f92e2e463b2afeee9b680ab418b16cc3907a7b7f1d8308274a5081c8839|4f2961046b5fffdc637e2b7de4dfb1fd862ccc7b9f3069349681b04ff17df638,65|64|83|81|2,FIXED_000066|FIXED_000065|FIXED_000085|FIXED_000083|FIXED_000003,10000
143,legal_article_retrieval,ما الحد الأقصى لساعات العمل الإضافية وكيف تُحتسب؟,legal_article,e8b5ef7c86bc97c469eb6af936fc5aeafda9ce44bf0eed4b9c3c3a7130387fc6,107,fixed_size,e5_large,hybrid_reranker,0.8,0,1,1,0.3333333333333333,0.5,0.5127542018890381,FIXED_000311,139a495e5833db8719d8b962673d1f8e9de497b5a0e408371c98ec4345f855a7,faq,,,1.0,chromadb+bm25+reranker,139a495e5833db8719d8b962673d1f8e9de497b5a0e408371c98ec4345f855a7|d15d4f9d9546ac825941020f027d112ee2098014cbc76475ab11efb09f884871|e8b5ef7c86bc97c469eb6af936fc5aeafda9ce44bf0eed4b9c3c3a7130387fc6|9814695f188324862273b04b0b0acc251c11f65b23bddd19e546693785c037d2|b000be40b42e62b53767d8a6b3ce98a52925518bcd3ea5df158e0bdfd70d9401,||107|106|,FIXED_000311|FIXED_000310|FIXED_000109|FIXED_000108|FIXED_000312,00100
144,legal_article_retrieval,ما أحكام السلامة والصحة المهنية في بيئة العمل؟,legal_article,2c132d9982a39134c2ebd7d280302b4b9dc2fc1e0b8b95541510c68a869332b2,121,fixed_size,e5_large,hybrid_reranker,0.8,0,1,1,0.3333333333333333,0.5,0.39484548568725586,FIXED_000357,7f81cd3c5fe470535b1c65952f22fe04293266fcfecef972015291b3f3ccfa95,faq,,,1.0,chromadb+bm25+reranker,7f81cd3c5fe470535b1c65952f22fe04293266fcfecef972015291b3f3ccfa95|1157999dfa071a7320606edb9b747429aa71cb7707dcaf5be88784d6c4e2f7ca|2c132d9982a39134c2ebd7d280302b4b9dc2fc1e0b8b95541510c68a869332b2|96ca2496afbbcc47b8c0f9d0e7c832c25ede9d311cca2eab3e6a885ccd69790b|c2995ff9263cab8b6d4a401dcd997d6e6142ec8ae0fafb5df948c40d735f58e7,|6|121|134|132,FIXED_000357|FIXED_000007|FIXED_000123|FIXED_000137|FIXED_000135,00100
145,legal_article_retrieval,ما حقوق العاملة في إجازة الوضع؟,legal_article,5f9d2dbc4ff1b2f8a86d962674e28ab1c5f5a74746a5b2297dfaced8e76c40b7,151,fixed_size,e5_large,hybrid_reranker,0.8,1,1,1,1.0,1.0,0.5006093978881836,FIXED_000152,5f9d2dbc4ff1b2f8a86d962674e28ab1c5f5a74746a5b2297dfaced8e76c40b7,legal_article,151,المادة الحادية والخمسون بعد المائة:,1.0,chromadb+bm25+reranker,5f9d2dbc4ff1b2f8a86d962674e28ab1c5f5a74746a5b2297dfaced8e76c40b7|aa2e956b9c52894256ab98990c0b93361167d76b366391f0919b4d79912f692f|596b788c22bea70c4b18299cbd376342009abee45436ad55214038a1b5e999fa|2268fae0a2babad992d47db37dddf257006f2dc21677fb99f3e5c5c350bda7c8|70e991202019d680efe969c724fd60c4e17dfbbf4e87c8ca71de41edbbae433f,151||154||155,FIXED_000152|FIXED_000328|FIXED_000154|FIXED_000329|FIXED_000155,10000
